TableName,FieldName,Position
RM_INFO_ITEM_GROUP,INFORMATION_ITEM_ID,3
RM_INFO_ITEM_GROUP,INFO_ITEM_TYPE,4
RM_INFO_ITEM_GROUP,GROUP_OBS_NO,5
RM_INFO_ITEM_MAINT,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_MAINT,INFO_ITEM_TYPE,2
RM_INFO_ITEM_MAINT,MAINTAIN_ID,3
RM_INFO_ITEM_ORIGIN,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_ORIGIN,INFO_ITEM_TYPE,2
RM_INFO_ITEM_ORIGIN,ORIGIN_SEQ_NO,3
RM_INFO_ITEM_STATUS,INFORMATION_ITEM_ID,1
RM_INFO_ITEM_STATUS,INFO_ITEM_TYPE,2
RM_INFO_ITEM_STATUS,STATUS_ID,3
RM_KEYWORD,INFORMATION_ITEM_ID,1
RM_KEYWORD,INFO_ITEM_TYPE,2
RM_KEYWORD,KEYWORD_ID,3
RM_LITH_SAMPLE,INFORMATION_ITEM_ID,1
RM_LITH_SAMPLE,INFO_ITEM_TYPE,2
RM_MAP,INFO_ITEM_TYPE,1
RM_MAP,INFORMATION_ITEM_ID,2
RM_PHYSICAL_ITEM,PHYSICAL_ITEM_ID,1
RM_PHYS_ITEM_CONDITION,PHYSICAL_ITEM_ID,1
RM_PHYS_ITEM_CONDITION,ORIGIN_SEQ_NO,2
RM_PHYS_ITEM_CONDITION,CONDITION_ID,3
RM_PHYS_ITEM_GROUP,GROUP_PHYSICAL_ITEM_ID,1
RM_PHYS_ITEM_GROUP,PHYSICAL_ITEM_ID,2
RM_PHYS_ITEM_GROUP,GROUP_OBS_NO,3
RM_PHYS_ITEM_MAINT,PHYSICAL_ITEM_ID,1
RM_PHYS_ITEM_MAINT,MAINT_ID,2
RM_PHYS_ITEM_ORIGIN,PHYSICAL_ITEM_ID,1
RM_PHYS_ITEM_ORIGIN,ORIGIN_SEQ_NO,2
RM_PHYS_ITEM_STORE,STORE_ID,1
RM_PHYS_ITEM_STORE,PHYSICAL_ITEM_ID,2
RM_PHYS_ITEM_STORE,STORE_SEQ_NO,3
RM_SEIS_TRACE,INFORMATION_ITEM_ID,1
RM_SEIS_TRACE,INFO_ITEM_TYPE,2
RM_SPATIAL_DATASET,INFORMATION_ITEM_ID,1
RM_SPATIAL_DATASET,INFO_ITEM_TYPE,2
RM_THESAURUS,THESAURUS_ID,1
RM_THESAURUS_GLOSSARY,THESAURUS_ID,1
RM_THESAURUS_GLOSSARY,THESAURUS_WORD_ID,2
RM_THESAURUS_GLOSSARY,GLOSSARY_ID,3
RM_THESAURUS_WORD,THESAURUS_ID,1
RM_THESAURUS_WORD,THESAURUS_WORD_ID,2
RM_THESAURUS_WORD_XREF,THESAURUS_ID1,1
RM_THESAURUS_WORD_XREF,THESAURUS_WORD_ID1,2
RM_THESAURUS_WORD_XREF,THESAURUS_ID2,3
RM_THESAURUS_WORD_XREF,THESAURUS_WORD_ID2,4
RM_THESAURUS_WORD_XREF,XREF_OBS_NO,5
RM_TRACE_HEADER,INFORMATION_ITEM_ID,1
RM_TRACE_HEADER,INFO_ITEM_TYPE,2
RM_TRACE_HEADER,HEADER_ID,3
RM_WELL_LOG,INFORMATION_ITEM_ID,1
RM_WELL_LOG,INFO_ITEM_TYPE,2
R_ACCESS_CONDITION,ACCESS_CONDITION_CODE,1
R_ACCOUNT_PROC_TYPE,ACCOUNT_PROC_TYPE,1
R_ACTIVITY_SET_TYPE,ACTIVITY_SET_TYPE,1
R_ACTIVITY_TYPE,ACTIVITY_TYPE,1
R_ADDITIVE_METHOD,ADDITIVE_METHOD,1
R_ADDITIVE_TYPE,ADDITIVE_TYPE,1
R_ADDRESS_TYPE,ADDRESS_TYPE,1
R_AIRCRAFT_TYPE,AIRCRAFT_TYPE,1
R_AIR_GAS_CODE,AIR_GAS_CODE,1
R_ALIAS_REASON_TYPE,REASON_TYPE,1
R_ALIAS_TYPE,ALIAS_TYPE,1
R_ALLOCATION_TYPE,ALLOCATION_TYPE,1
R_ALLOWABLE_EXPENSE,ALLOWABLE_EXPENSE_TYPE,1
R_ANALYSIS_PROPERTY,ANALYSIS_PROPERTY,1
R_ANALYSIS_REPORT,ANALYSIS_REPORT,1
R_ANAL_PROPERTY_CODE,ANALYSIS_PROPERTY,1
R_ANAL_PROPERTY_CODE,PROPERTY_VALUE_CODE,2
R_AOF_ANALYSIS_TYPE,AOF_ANALYSIS_TYPE,1
R_AOF_CALC_METHOD,AOF_CALCULATE_METHOD,1
R_API_LOG_SYSTEM,API_CODE_SYSTEM,1
R_APPLICATION_COMP_TYPE,APPLICATION_COMPONENT_TYPE,1
R_APPLIC_ATTACHMENT,ATTACHMENT_TYPE,1
R_APPLIC_BA_ROLE,APPLICATION_BA_ROLE,1
R_APPLIC_DECISION,APPLICATION_DECISION,1
R_APPLIC_DESC,APPLICATION_TYPE,1
R_APPLIC_DESC,APPLIC_DESC_TYPE,2
R_APPLIC_REMARK_TYPE,REMARK_TYPE,1
R_APPLIC_STATUS,APPLICATION_STATUS,1
R_APPLIC_TYPE,APPLICATION_TYPE,1
R_AREA_COMPONENT_TYPE,AREA_COMPONENT_TYPE,1
R_AREA_CONTAIN_TYPE,CONTAIN_TYPE,1
R_AREA_DESC_CODE,AREA_DESC_TYPE,1
R_AREA_DESC_CODE,AREA_DESC_CODE,2
R_AREA_DESC_TYPE,AREA_DESC_TYPE,1
R_AREA_TYPE,AREA_TYPE,1
R_AUTHORITY_TYPE,AUTHORITY_TYPE,1
R_AUTHOR_TYPE,AUTHOR_TYPE,1
R_BA_AUTHORITY_COMP_TYPE,BA_AUTHORITY_COMPONENT_TYPE,1
R_BA_CATEGORY,BA_CATEGORY,1
R_BA_COMPONENT_TYPE,BUSINESS_ASSOCIATE_COMP_TYPE,1
R_BA_CONTACT_LOC_TYPE,CONTACT_LOC_TYPE,1
R_BA_CREW_OVERHEAD_TYPE,OVERHEAD_TYPE,1
R_BA_CREW_TYPE,CREW_TYPE,1
R_BA_DESC_CODE,BA_DESC_TYPE,1
R_BA_DESC_CODE,BA_DESC_CODE,2
R_BA_DESC_REF_VALUE,REFERENCE_VALUE_TYPE,1
R_BA_DESC_TYPE,BA_DESC_TYPE,1
R_BA_LIC_DUE_CONDITION,DUE_CONDITION,1
R_BA_LIC_VIOLATION_TYPE,VIOLATION_TYPE,1
R_BA_LIC_VIOL_RESOL,RESOLVE_TYPE,1
R_BA_ORGANIZATION_COMP_TYPE,BA_ORGANIZATION_COMPONENT_TYPE,1
R_BA_ORGANIZATION_TYPE,ORGANIZATION_TYPE,1
R_BA_PERMIT_TYPE,PERMIT_TYPE,1
R_BA_PREF_TYPE,PREFERENCE_TYPE,1
R_BA_SERVICE_TYPE,BA_SERVICE_TYPE,1
R_BA_STATUS,BA_STATUS,1
R_BA_TYPE,BA_TYPE,1
R_BA_XREF_TYPE,BA_XREF_TYPE,1
R_BHP_METHOD,BHP_METHOD,1
R_BH_PRESS_TEST_TYPE,BH_PRESSURE_TEST_TYPE,1
R_BIT_BEARING_CONDITION,BEARING_CONDITION,1
R_BIT_CUT_STRUCT_DULL,CUTTING_STRUCTURE_MDC,1
R_BIT_CUT_STRUCT_INNER,CUTTING_STRUCTURE_T1,1
R_BIT_CUT_STRUCT_LOC,CUTTING_STRUCTURE_LOC,1
R_BIT_CUT_STRUCT_OUTER,CUTTING_STRUCTURE_TO,1
R_BIT_REASON_PULLED,REASON_PULLED,1
R_BLOWOUT_FLUID,BLOWOUT_FLUID,1
R_BUILDUP_RADIUS_TYPE,BUILDUP_RADIUS,1
R_CAT_ADDITIVE_GROUP,ADDITIVE_GROUP,1
R_CAT_ADDITIVE_QUANTITY,QUANTITY_TYPE,1
R_CAT_ADDITIVE_SPEC,ADDITIVE_SPEC_TYPE,1
R_CAT_ADDITIVE_XREF,ADDITIVE_XREF_TYPE,1
R_CAT_EQUIP_GROUP,CAT_EQUIP_GROUP,1
R_CAT_EQUIP_SPEC,SPEC_TYPE,1
R_CAT_EQUIP_SPEC_CODE,SPEC_TYPE,1
R_CAT_EQUIP_SPEC_CODE,SPEC_CODE,2
R_CAT_EQUIP_TYPE,CAT_EQUIP_TYPE,1
R_CEMENT_TYPE,CEMENT_TYPE,1
R_CHECKSHOT_SRVY_TYPE,CHECKSHOT_SURVEY_TYPE,1
R_CLASS_DESC_PROPERTY,DESC_TYPE,1
R_CLASS_LEV_COMP_TYPE,CLASS_LEVEL_COMPONENT_TYPE,1
R_CLASS_LEV_XREF_TYPE,LEVEL_XREF_TYPE,1
R_CLASS_SYSTEM_DIMENSION,CLASS_DIMENSION,1
R_CLASS_SYST_XREF_TYPE,SYSTEM_XREF_TYPE,1
R_CLIMATE,CLIMATE_TYPE,1
R_CODE_VERSION_XREF_TYPE,CODE_XREF_TYPE,1
R_COLLAR_TYPE,COLLAR_TYPE,1
R_COLOR,COLOR,1
R_COLOR_FORMAT,COLOR_FORMAT,1
R_COLOR_PALETTE,COLOR_PALETTE,1
R_COMPLETION_METHOD,COMPLETION_METHOD,1
R_COMPLETION_STATUS,STATUS_TYPE,1
R_COMPLETION_STATUS,COMPLETION_STATUS,2
R_COMPLETION_STATUS_TYPE,STATUS_TYPE,1
R_COMPLETION_TYPE,COMPLETION_TYPE,1
R_CONDITION_TYPE,CONDITION_TYPE,1
R_CONFIDENCE_TYPE,CONFIDENCE_TYPE,1
R_CONFIDENTIAL_REASON,CONFIDENTIAL_REASON,1
R_CONFIDENTIAL_TYPE,CONFIDENTIAL_TYPE,1
R_CONFORMITY_RELATION,CONFORMITY_RELATIONSHIP,1
R_CONSENT_BA_ROLE,CONSENT_BA_ROLE,1
R_CONSENT_COMP_TYPE,CONSENT_COMPONENT_TYPE,1
R_CONSENT_CONDITION,CONSENT_TYPE,1
R_CONSENT_CONDITION,CONSENT_CONDITION,2
R_CONSENT_REMARK,REMARK_TYPE,1
R_CONSENT_STATUS,CONSENT_STATUS,1
R_CONSENT_TYPE,CONSENT_TYPE,1
R_CONSULT_ATTEND_TYPE,ATTEND_TYPE,1
R_CONSULT_COMP_TYPE,COMPONENT_TYPE,1
R_CONSULT_DISC_TYPE,DISCUSSION_TYPE,1
R_CONSULT_ISSUE_TYPE,CONSULT_ISSUE_TYPE,1
R_CONSULT_REASON,CONSULT_REASON,1
R_CONSULT_RESOLUTION,CONSULT_RESOLUTION,1
R_CONSULT_ROLE,CONSULT_ROLE,1
R_CONSULT_TYPE,CONSULT_TYPE,1
R_CONSULT_XREF_TYPE,CONSULT_XREF_TYPE,1
R_CONTACT_ROLE,CONTACT_ROLE,1
R_CONTAMINANT_TYPE,CONTAMINANT_TYPE,1
R_CONTEST_COMP_TYPE,CONTEST_COMPONENT_TYPE,1
R_CONTEST_PARTY_ROLE,PARTY_ROLE,1
R_CONTEST_RESOLUTION,RESOLUTION_METHOD,1
R_CONTEST_TYPE,CONTEST_TYPE,1
R_CONTRACT_COMP_TYPE,CONTRACT_COMPONENT_TYPE,1
R_CONT_BA_ROLE,BA_ROLE,1
R_CONT_COMP_REASON,REASON_TYPE,1
R_CONT_EXTEND_COND,EXTENSION_CONDITION,1
R_CONT_EXTEND_TYPE,EXTENSION_TYPE,1
R_CONT_INSUR_ELECT,INSURANCE_ELECTION,1
R_CONT_OPERATING_PROC,OPERATING_PROCEDURE,1
R_CONT_PROVISION_TYPE,CONT_PROVISION_TYPE,1
R_CONT_PROV_XREF_TYPE,PROVISION_XREF_TYPE,1
R_CONT_STATUS,CONTRACT_STATUS,1
R_CONT_STATUS_TYPE,CONTRACT_STATUS_TYPE,1
R_CONT_TYPE,CONTRACT_TYPE,1
R_CONT_VOTE_RESPONSE,VOTE_RESPONSE,1
R_CONT_VOTE_TYPE,VOTE_PROCEDURE_TYPE,1
R_CONT_XREF_TYPE,CONTRACT_XREF_TYPE,1
R_COORD_CAPTURE,CAPTURE_METHOD,1
R_COORD_COMPUTE,COMPUTE_METHOD,1
R_COORD_QUALITY,COORDINATE_QUALITY,1
R_COORD_SYSTEM_TYPE,COORDINATE_SYSTEM_TYPE,1
R_CORE_HANDLING,CORE_HANDLING,1
R_CORE_RECOVERY_TYPE,CORE_RECOVERY_TYPE,1
R_CORE_SAMPLE_TYPE,CORE_SAMPLE,1
R_CORE_SHIFT_METHOD,CORE_SHIFT_METHOD,1
R_CORE_SOLVENT,CORE_SOLVENT,1
R_CORE_TYPE,CORE_TYPE,1
R_CORRECTION_METHOD,CORRECTION_METHOD,1
R_COUPLING_TYPE,COUPLING_TYPE,1
R_CREATOR_TYPE,CREATOR_TYPE,1
R_CS_TRANSFORM_PARM,TRANSFORM_PARM,1
R_CS_TRANSFORM_TYPE,TRANSFORM_TYPE,1
R_CURVE_SCALE,CURVE_SCALE_TYPE,1
R_CURVE_TYPE,CURVE_TYPE,1
R_CURVE_XREF_TYPE,XREF_TYPE,1
R_CUSHION_TYPE,CUSHION_TYPE,1
R_CUTTING_FLUID,CUTTING_FLUID,1
R_DATA_CIRC_PROCESS,DATA_CIRC_PROCESS,1
R_DATA_CIRC_STATUS,DATA_CIRC_STATUS,1
R_DATA_STORE_TYPE,DATA_STORE_TYPE,1
R_DATE_FORMAT_TYPE,DATA_STORE_TYPE,1
R_DATUM_ORIGIN,DATUM_ORIGIN,1
R_DECLINE_COND_CODE,CONDITION_TYPE,1
R_DECLINE_COND_CODE,CONDITION_CODE,2
R_DECLINE_COND_TYPE,CONDITION_TYPE,1
R_DECLINE_CURVE_TYPE,DECLINE_CURVE_TYPE,1
R_DECLINE_TYPE,DECLINE_TYPE,1
R_DECRYPT_TYPE,DECRYPTION_TYPE,1
R_DEDUCT_TYPE,DEDUCT_TYPE,1
R_DIGITAL_FORMAT,DIGITAL_FORMAT,1
R_DIGITAL_OUTPUT,DIGITAL_OUTPUT,1
R_DIRECTION,DIRECTION,1
R_DIR_SRVY_CLASS,DIR_SURVEY_CLASS,1
R_DIR_SRVY_COMPUTE,COMPUTE_METHOD,1
R_DIR_SRVY_POINT_TYPE,POINT_TYPE,1
R_DIR_SRVY_RECORD,RECORD_MODE,1
R_DIR_SRVY_TYPE,SURVEY_TYPE,1
R_DIST_REF_PT,DISTANCE_REF_POINT,1
R_DOCUMENT_TYPE,DOCUMENT_TYPE,1
R_DOC_STATUS,DOCUMENT_STATUS,1
R_DRILLING_MEDIA,DRILLING_MEDIA,1
R_DRILL_ASSEMBLY_COMP,COMPONENT_TYPE,1
R_DRILL_BIT_CONDITION,DRILL_BIT_CONDITION,1
R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_TYPE,1
R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_CODE,2
R_DRILL_BIT_DETAIL_TYPE,BIT_DETAIL_TYPE,1
R_DRILL_BIT_JET_TYPE,JET_TYPE,1
R_DRILL_BIT_TYPE,DRILL_BIT_TYPE,1
R_DRILL_HOLE_POSITION,DRILL_HOLE_POSITION,1
R_DRILL_REPORT_TIME,REPORT_TIME_TYPE,1
R_DRILL_STAT_CODE,STATISTIC_TYPE,1
R_DRILL_STAT_CODE,STATISTIC_CODE,2
R_DRILL_STAT_TYPE,STATISTIC_TYPE,1
R_DRILL_TOOL_TYPE,DRILL_TOOL_TYPE,1
R_ECONOMIC_SCENARIO,ECONOMIC_SCENARIO,1
R_ECONOMIC_SCHEDULE,ECONOMIC_SCHEDULE,1
R_ECOZONE_HIER_LEVEL,HIERARCHY_LEVEL,1
R_ECOZONE_TYPE,ECOZONE_TYPE,1
R_ECOZONE_XREF,ECOZONE_XREF_TYPE,1
R_EMPLOYEE_POSITION,EMPLOYEE_POSITION,1
R_EMPLOYEE_STATUS,EMPLOYEE_STATUS,1
R_ENCODING_TYPE,ENCODING_TYPE,1
R_ENHANCED_REC_TYPE,ENHANCED_RECOVERY_TYPE,1
R_ENT_ACCESS_TYPE,ACCESS_TYPE,1
R_ENT_COMPONENT_TYPE,ENT_COMP_TYPE,1
R_ENT_EXPIRY_ACTION,EXPIRY_ACTION,1
R_ENT_SEC_GROUP_TYPE,GROUP_TYPE,1
R_ENT_SEC_GROUP_XREF,XREF_TYPE,1
R_ENT_TYPE,ENTITLEMENT_TYPE,1
R_ENVIRONMENT,ENVIRONMENT_TYPE,1
R_EQUIP_BA_ROLE_TYPE,ROLE_TYPE,1
R_EQUIP_COMPONENT_TYPE,EQUIPMENT_COMPONENT_TYPE,1
R_EQUIP_INSTALL_LOC,INSTALL_LOC_TYPE,1
R_EQUIP_MAINT_LOC,MAINT_LOCATION_TYPE,1
R_EQUIP_MAINT_REASON,MAINT_REASON,1
R_EQUIP_MAINT_STATUS,MAINTAIN_STATUS_TYPE,1
R_EQUIP_MAINT_STATUS,MAINTAIN_STATUS,2
R_EQUIP_MAINT_STAT_TYPE,MAINTAIN_STATUS_TYPE,1
R_EQUIP_REMOVE_REASON,REMOVE_REASON,1
R_EQUIP_SPEC,SPEC_TYPE,1
R_EQUIP_SPEC_REF_TYPE,REFERENCE_VALUE_TYPE,1
R_EQUIP_STATUS,STATUS_TYPE,1
R_EQUIP_STATUS,EQUIP_STATUS,2
R_EQUIP_STATUS_TYPE,STATUS_TYPE,1
R_EQUIP_SYSTEM_CONDITION,SYSTEM_CONDITION,1
R_EQUIP_USE_STAT_TYPE,EQUIP_USE_STAT_TYPE,1
R_EQUIP_XREF_TYPE,EQUIP_XREF_TYPE,1
R_EW_DIRECTION,EW_DIRECTION,1
R_EW_START_LINE,EW_START_LINE,1
R_FACILITY_CLASS,FACILITY_CLASS_TYPE,1
R_FACILITY_COMP_TYPE,FACILITY_COMPONENT_TYPE,1
R_FACILITY_SPEC_CODE,SPEC_TYPE,1
R_FACILITY_SPEC_CODE,SPEC_CODE,2
R_FACILITY_SPEC_TYPE,SPEC_TYPE,1
R_FACILITY_STATUS,STATUS_TYPE,1
R_FACILITY_STATUS,FACILITY_STATUS,2
R_FACILITY_TYPE,FACILITY_TYPE,1
R_FACILITY_XREF_TYPE,FACILITY_XREF_TYPE,1
R_FAC_FUNCTION,FACILITY_FUNCTION,1
R_FAC_LIC_COND,CONDITION_TYPE,1
R_FAC_LIC_COND_CODE,CONDITION_TYPE,1
R_FAC_LIC_COND_CODE,CONDITION_CODE,2
R_FAC_LIC_DUE_CONDITION,DUE_CONDITION,1
R_FAC_LIC_EXTEND_TYPE,LICENSE_EXTENSION_TYPE,1
R_FAC_LIC_VIOLATION_TYPE,VIOLATION_TYPE,1
R_FAC_LIC_VIOL_RESOL,RESOLVE_TYPE,1
R_FAC_MAINTAIN_TYPE,FACILITY_TYPE,1
R_FAC_MAINTAIN_TYPE,MAINTAIN_TYPE,2
R_FAC_MAINT_STATUS,MAINTAIN_STATUS_TYPE,1
R_FAC_MAINT_STATUS,MAINTAIN_STATUS,2
R_FAC_MAINT_STATUS_TYPE,MAINTAIN_STATUS_TYPE,1
R_FAC_PIPE_COVER,COVER_TYPE,1
R_FAC_PIPE_MATERIAL,PIPELINE_MATERIAL,1
R_FAC_PIPE_TYPE,PIPELINE_TYPE,1
R_FAC_SPEC_REFERENCE,REFERENCE_VALUE_TYPE,1
R_FAC_STATUS_TYPE,STATUS_TYPE,1
R_FAULT_TYPE,FAULT_TYPE,1
R_FIELD_COMPONENT_TYPE,FIELD_COMPONENT_TYPE,1
R_FIELD_STATION_TYPE,FIELD_STATION_TYPE,1
R_FIELD_TYPE,FIELD_TYPE,1
R_FIN_COMPONENT_TYPE,FIN_COMPONENT_TYPE,1
R_FIN_COST_TYPE,COST_TYPE,1
R_FIN_STATUS,FIN_STATUS,1
R_FIN_TYPE,FIN_TYPE,1
R_FIN_XREF_TYPE,FIN_XREF_TYPE,1
R_FLUID_TYPE,FLUID_TYPE,1
R_FONT,FONT,1
R_FONT_EFFECT,FONT_EFFECT,1
R_FOOTAGE_ORIGIN,FOOTAGE_ORIGIN,1
R_FOS_ALIAS_TYPE,ALIAS_TYPE,1
R_FOS_ASSEMBLAGE_TYPE,ASSEMBLAGE_TYPE,1
R_FOS_COLOR,FOSSIL_COLOR,1
R_FOS_DESC_CODE,DESCRIPTION_TYPE,1
R_FOS_DESC_CODE,DESCRIPTION_CODE,2
R_FOS_DESC_TYPE,DESCRIPTION_TYPE,1
R_FOS_LIFE_HABIT,LIFE_HABIT,1
R_FOS_NAME_SET_TYPE,FOSSIL_NAME_SET_TYPE,1
R_FOS_OBS_TYPE,FOSSIL_OBS_TYPE,1
R_FOS_TAI_COLOR,TAI_COLOR,1
R_FOS_TAXON_GROUP,TAXON_GROUP,1
R_FOS_TAXON_LEVEL,TAXON_LEVEL,1
R_FOS_XREF,FOSSIL_XREF_TYPE,1
R_GEOMETRY_FORMAT,GEOMETRY_FORMAT,1
R_GEOMETRY_TYPE,GEOMETRY_TYPE,1
R_GRANTED_RIGHT_TYPE,GRANTED_RIGHT_TYPE,1
R_HOLE_CONDITION,HOLE_CONDITION,1
R_HORIZ_DRILL_REASON,HORIZ_DRILL_REASON,1
R_HORIZ_DRILL_TYPE,HORIZ_DRILL_TYPE,1
R_HSE_COMP_ROLE,COMPONENT_ROLE,1
R_HSE_INCIDENT_COMP_TYPE,COMPONENT_TYPE,1
R_HSE_INCIDENT_DETAIL,DETAIL_TYPE,1
R_HSE_RESPONSE_TYPE,ACTION_TYPE,1
R_IMAGE_CALIBRATE_METHOD,CALIBRATE_METHOD,1
R_IMAGE_SECTION_TYPE,SECTION_TPE,1
R_INCIDENT_BA_ROLE,BA_ROLE,1
R_INCIDENT_CAUSE_CODE,CAUSE_TYPE,1
R_INCIDENT_CAUSE_CODE,CAUSE_CODE,2
R_INCIDENT_CAUSE_TYPE,CAUSE_TYPE,1
R_INCIDENT_INTERACT_TYPE,INTERACTION_TYPE,1
R_INCIDENT_RESP_RESULT,RESPONSE_RESULT,1
R_INCIDENT_SUBSTANCE,INCIDENT_SUBSTANCE,1
R_INCIDENT_SUBST_ROLE,SUBSTANCE_ROLE,1
R_INFORMATION_PROCESS,INFORMATION_PROCESS,1
R_INPUT_TYPE,INPUT_TYPE,1
R_INSP_COMP_TYPE,COMPONENT_TYPE,1
R_INSP_STATUS,INSPECTION_STATUS,1
R_INSTRUMENT_COMP_TYPE,INSTRUMENT_COMPONENT_TYPE,1
R_INSTRUMENT_TYPE,LAND_INSTRUMENT_TYPE,1
R_INST_DETAIL_CODE,INSTRUMENT_DETAIL_TYPE,1
R_INST_DETAIL_CODE,INSTRUMENT_DETAIL_CODE,2
R_INST_DETAIL_REF_VALUE,REFERENCE_VALUE_TYPE,1
R_INST_DETAIL_TYPE,INSTRUMENT_DETAIL_TYPE,1
R_INTERP_ORIGIN_TYPE,ORIGIN_TYPE,1
R_INTERP_TYPE,INTERP_TYPE,1
R_INT_SET_COMPONENT,COMPONENT_TYPE,1
R_INT_SET_ROLE,INTEREST_SET_ROLE,1
R_INT_SET_STATUS,STATUS_TYPE,1
R_INT_SET_STATUS,INT_SET_STATUS,2
R_INT_SET_STATUS_TYPE,STATUS_TYPE,1
R_INT_SET_TRIGGER,TRIGGER_EVENT,1
R_INT_SET_TYPE,INTEREST_SET_TYPE,1
R_INT_SET_XREF_TYPE,INT_SET_XREF_TYPE,1
R_INV_MATERIAL_TYPE,INVENTORY_MATERIAL_TYPE,1
R_ITEM_CATEGORY,ITEM_CATEGORY,1
R_ITEM_SUB_CATEGORY,ITEM_CATEGORY,1
R_ITEM_SUB_CATEGORY,ITEM_SUB_CATEGORY,2
R_LAND_ACQTN_METHOD,LAND_ACQTN_METHOD,1
R_LAND_AGREE_TYPE,LAND_AGREE_TYPE,1
R_LAND_BIDDER_TYPE,LAND_BIDDER_TYPE,1
R_LAND_BID_STATUS,LAND_BID_STATUS,1
R_LAND_BID_TYPE,LAND_BID_TYPE,1
R_LAND_CASE_ACTION,LAND_CASE_ACTION,1
R_LAND_CASE_TYPE,LAND_CASE_TYPE,1
R_LAND_CASH_BID_TYPE,CASH_BID_TYPE,1
R_LAND_COMPONENT_TYPE,LAND_COMPONENT_TYPE,1
R_LAND_LESSOR_TYPE,LAND_LESSOR_TYPE,1
R_LAND_OFFRING_STATUS,LAND_OFFRING_STATUS,1
R_LAND_OFFRING_TYPE,LAND_OFFRING_TYPE,1
R_LAND_PROPERTY_TYPE,LAND_PROPERTY_TYPE,1
R_LAND_REF_NUM_TYPE,LAND_REF_NUM_TYPE,1
R_LAND_RENTAL_TYPE,LAND_RENTAL_TYPE,1
R_LAND_REQUEST_TYPE,LAND_REQUEST_TYPE,1
R_LAND_REQ_STATUS,LAND_REQ_STATUS,1
R_LAND_RIGHT_CATEGORY,LAND_RIGHT_CATEGORY,1
R_LAND_RIGHT_STATUS,STATUS_TYPE,1
R_LAND_RIGHT_STATUS,LAND_RIGHT_STATUS,2
R_LAND_STATUS_TYPE,STATUS_TYPE,1
R_LAND_TITLE_CHG_RSN,LAND_TITLE_CHANGE_REASON,1
R_LAND_TITLE_TYPE,LAND_TITLE_TYPE,1
R_LAND_TRACT_TYPE,LAND_TRACT_TYPE,1
R_LAND_UNIT_TYPE,LAND_UNIT_TYPE,1
R_LAND_WELL_REL_TYPE,WELL_RELATIONSHIP_TYPE,1
R_LANGUAGE,LANGUAGE_ID,1
R_LEASE_UNIT_STATUS,LEASE_UNIT_STATUS,1
R_LEASE_UNIT_TYPE,LEASE_UNIT_TYPE,1
R_LEGAL_SURVEY_TYPE,LEGAL_SURVEY_TYPE,1
R_LICENSE_STATUS,LICENSE_STATUS_TYPE,1
R_LICENSE_STATUS,LICENSE_STATUS,2
R_LIC_STATUS_TYPE,LICENSE_STATUS_TYPE,1
R_LINER_TYPE,LINER_TYPE,1
R_LITHOLOGY,LITHOLOGY,1
R_LITH_ABUNDANCE,ABUNDANCE,1
R_LITH_BOUNDARY_TYPE,BOUNDARY_TYPE,1
R_LITH_COLLECT_METHOD,COLLECT_METHOD,1
R_LITH_COLOR,COLOR,1
R_LITH_COMPONENT,COMPONENT,1
R_LITH_CONSOLIDATION,CONSOLIDATION,1
R_LITH_CONTAMINANT,LITH_CONTAMINANT,1
R_LITH_CYCLE_BED,CYCLE_BED,1
R_LITH_DEP_ENV,DEPOSITIONAL_ENVIRONMENT,1
R_LITH_DIAGENESIS,DIAGENESIS_TYPE,1
R_LITH_DISTRIBUTION,DISTRIBUTION,1
R_LITH_INTENSITY,INTENSITY,1
R_LITH_LOG_COMP_TYPE,LITH_LOG_COMPONENT_TYPE,1
R_LITH_LOG_TYPE,LITH_LOG_TYPE,1
R_LITH_OIL_STAIN,OIL_STAIN,1
R_LITH_PATTERN_CODE,LITH_PATTERN_CODE,1
R_LITH_PREP_CLASS,PREPARATION_CLASS,1
R_LITH_ROCK_MATRIX,ROCK_MATRIX,1
R_LITH_ROCK_PROFILE,ROCK_PROFILE,1
R_LITH_ROCK_TYPE,ROCK_TYPE,1
R_LITH_ROUNDING,ROUNDING,1
R_LITH_SCALE_SCHEME,SCALE_SCHEME,1
R_LITH_SORTING,SORTING,1
R_LITH_SOURCE,LITH_SAMPLE_SOURCE,1
R_LITH_STRUCTURE,STRUCTURE,1
R_LOCATION_DESC_TYPE,LOCATION_DESC_TYPE,1
R_LOCATION_QUALIFIER,LOCATION_QUALIFIER,1
R_LOCATION_QUALITY,LOCATION_QUALITY,1
R_LOCATION_TYPE,LOCATION_TYPE,1
R_LOG_ARRAY_DIMENSION,DIMENSION,1
R_LOG_CORRECT_METHOD,CORRECTION_METHOD,1
R_LOG_CRV_CLASS_SYSTEM,SYSTEM_TYPE,1
R_LOG_DEPTH_TYPE,DEPTH_TYPE,1
R_LOG_DIRECTION,LOG_DIRECTION,1
R_LOG_GOOD_VALUE_TYPE,GOOD_VALUE_TYPE,1
R_LOG_INDEX_TYPE,INDEX_TYPE,1
R_LOG_MATRIX,LOG_MATRIX_TYPE,1
