OWNER,TABLE_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,CONSTRAINT_NAME,DELETE_RULE
PPDM,Z_PDEN_GAS_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENGA_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_GAS_ANAL_DETAIL,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENGAD_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_OIL_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENOA_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_OIL_VISCOSITY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENOV_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_VOL_BY_DAY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENVBD_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_VOL_BY_MONTH,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENVBM_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_WATER_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENWA_R_PRQ_FK,NO ACTION
PPDM,Z_PDEN_WATER_ANAL_DTL,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_PDENWAD_R_PRQ_FK,NO ACTION
PPDM,Z_R_CITY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_C_R_PRQ_FK,NO ACTION
PPDM,Z_R_COUNTRY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_C1_R_PRQ_FK,NO ACTION
PPDM,Z_R_COUNTY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_C2_R_PRQ_FK,NO ACTION
PPDM,Z_R_DISTRICT,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_D_R_PRQ_FK,NO ACTION
PPDM,Z_R_GEOGRAPHIC_REGION,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_GR_R_PRQ_FK,NO ACTION
PPDM,Z_R_GEOLOGIC_PROVINCE,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_GP_R_PRQ_FK,NO ACTION
PPDM,Z_R_LAND_DISTRICT,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_LD_R_PRQ_FK,NO ACTION
PPDM,Z_R_PROVINCE_STATE,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_PS3_R_PRQ_FK,NO ACTION
PPDM,Z_R_WELL_ACTIVITY_TYPE,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_R_WAT_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_DRILL_STATUS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WDST_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_EVENT,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WEV_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_GAS_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WGA_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_GAS_ANAL_DETAIL,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WGAD_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_OIL_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WOA_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_OIL_VISCOSITY,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WOV_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_TOUR_OCCURRENCE,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WTO_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_WATER_ANALYSIS,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WWA_R_PRQ_FK,NO ACTION
PPDM,Z_WELL_WATER_ANAL_DTL,ROW_QUALITY,1,PPDM,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID,Z_WWAD_R_PRQ_FK,NO ACTION
PPDM,APPLICATION,SOURCE,1,PPDM,R_SOURCE,SOURCE,APP_R_S_FK,NO ACTION
PPDM,APPLICATION_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPC_R_S_FK,NO ACTION
PPDM,APPLIC_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPAL_R_S_FK,NO ACTION
PPDM,APPLIC_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPA_R_S_FK,NO ACTION
PPDM,APPLIC_ATTACH,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPT_R_S_FK,NO ACTION
PPDM,APPLIC_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPB_R_S_FK,NO ACTION
PPDM,APPLIC_DESC,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPD_R_S_FK,NO ACTION
PPDM,APPLIC_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,APPR_R_S_FK,NO ACTION
PPDM,AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,A_R_S_FK,NO ACTION
PPDM,AREA_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,AA_R_S_FK,NO ACTION
PPDM,AREA_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,ACMP_R_S_FK,NO ACTION
PPDM,AREA_CONTAIN,SOURCE,1,PPDM,R_SOURCE,SOURCE,AC_R_S_FK,NO ACTION
PPDM,AREA_DESCRIPTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,AD_R_S_FK,NO ACTION
PPDM,BA_ADDRESS,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAA_R_S_FK,NO ACTION
PPDM,BA_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAAL_R_S_FK,NO ACTION
PPDM,BA_AUTHORITY,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAAU_R_S_FK,NO ACTION
PPDM,BA_AUTHORITY_COMP,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAAUC_R_S_FK,NO ACTION
PPDM,BA_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,BACOMP_R_S_FK,NO ACTION
PPDM,BA_CONSORTIUM_SERVICE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BACS_R_S_FK,NO ACTION
PPDM,BA_CREW,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAC_R_S_FK,NO ACTION
PPDM,BA_CREW_MEMBER,SOURCE,1,PPDM,R_SOURCE,SOURCE,BACM_R_S_FK,NO ACTION
PPDM,BA_DESCRIPTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAD_R_S_FK,NO ACTION
PPDM,BA_EMPLOYEE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAE_R_S_FK,NO ACTION
PPDM,BA_LICENSE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALIC_R_S_FK,NO ACTION
PPDM,BA_LICENSE_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICAL_R_S_FK,NO ACTION
PPDM,BA_LICENSE_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICA_R_S_FK,NO ACTION
PPDM,BA_LICENSE_COND,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICC_R_S_FK,NO ACTION
PPDM,BA_LICENSE_COND_CODE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICCC_R_S_FK,NO ACTION
PPDM,BA_LICENSE_COND_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICCT_R_S_FK,NO ACTION
PPDM,BA_LICENSE_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICR_R_S_FK,NO ACTION
PPDM,BA_LICENSE_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICS_R_S_FK,NO ACTION
PPDM,BA_LICENSE_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICT_R_S_FK,NO ACTION
PPDM,BA_LICENSE_VIOLATION,SOURCE,1,PPDM,R_SOURCE,SOURCE,BALICF_R_S_FK,NO ACTION
PPDM,BA_ORGANIZATION,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAO_R_S_FK,NO ACTION
PPDM,BA_ORGANIZATION_COMP,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAOC_R_S_FK,NO ACTION
PPDM,BA_PERMIT,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAP_R_S_FK,NO ACTION
PPDM,BA_PREFERENCE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAPR_R_S_FK,NO ACTION
PPDM,BA_PREFERENCE_LEVEL,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAPRL_R_S_FK,NO ACTION
PPDM,BA_SERVICE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAS_R_S_FK,NO ACTION
PPDM,BA_SERVICE_ADDRESS,SOURCE,1,PPDM,R_SOURCE,SOURCE,BASA_R_S_FK,NO ACTION
PPDM,BA_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,BAX_R_S_FK,NO ACTION
PPDM,BUSINESS_ASSOCIATE,SOURCE,1,PPDM,R_SOURCE,SOURCE,BA_R_S_FK,NO ACTION
PPDM,CAT_ADDITIVE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CA_R_S_FK,NO ACTION
PPDM,CAT_ADDITIVE_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAA_R_S_FK,NO ACTION
PPDM,CAT_ADDITIVE_SPEC,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAS_R_S_FK,NO ACTION
PPDM,CAT_ADDITIVE_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAT_R_S_FK,NO ACTION
PPDM,CAT_ADDITIVE_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAX_R_S_FK,NO ACTION
PPDM,CAT_EQUIPMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CEQ_R_S_FK,NO ACTION
PPDM,CAT_EQUIP_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CEQA_R_S_FK,NO ACTION
PPDM,CAT_EQUIP_SPEC,SOURCE,1,PPDM,R_SOURCE,SOURCE,CEQS_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSL_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSLAL_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSLCOMP_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL_DESC,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSLD_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSLT_R_S_FK,NO ACTION
PPDM,CLASS_LEVEL_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSLX_R_S_FK,NO ACTION
PPDM,CLASS_SYSTEM,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSS_R_S_FK,NO ACTION
PPDM,CLASS_SYSTEM_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSSAL_R_S_FK,NO ACTION
PPDM,CLASS_SYSTEM_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,CLSSEQ_R_S_FK,NO ACTION
PPDM,CONSENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CON_R_S_FK,NO ACTION
PPDM,CONSENT_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,CONB_R_S_FK,NO ACTION
PPDM,CONSENT_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CONCOM_R_S_FK,NO ACTION
PPDM,CONSENT_COND,SOURCE,1,PPDM,R_SOURCE,SOURCE,CONC_R_S_FK,NO ACTION
PPDM,CONSENT_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,CONR_R_S_FK,NO ACTION
PPDM,CONSULT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CO_R_S_FK,NO ACTION
PPDM,CONSULT_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,COB_R_S_FK,NO ACTION
PPDM,CONSULT_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,COCOM_R_S_FK,NO ACTION
PPDM,CONSULT_DISC,SOURCE,1,PPDM,R_SOURCE,SOURCE,COD_R_S_FK,NO ACTION
PPDM,CONSULT_DISC_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,CODB_R_S_FK,NO ACTION
PPDM,CONSULT_DISC_ISSUE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CODI_R_S_FK,NO ACTION
PPDM,CONSULT_ISSUE,SOURCE,1,PPDM,R_SOURCE,SOURCE,COI_R_S_FK,NO ACTION
PPDM,CONSULT_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,COX_R_S_FK,NO ACTION
PPDM,CONTEST,SOURCE,1,PPDM,R_SOURCE,SOURCE,COT_R_S_FK,NO ACTION
PPDM,CONTEST_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,COTCOM_R_S_FK,NO ACTION
PPDM,CONTEST_PARTY,SOURCE,1,PPDM,R_SOURCE,SOURCE,COTP_R_S_FK,NO ACTION
PPDM,CONTEST_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,COTR_R_S_FK,NO ACTION
PPDM,CONTRACT,SOURCE,1,PPDM,R_SOURCE,SOURCE,C_R_S_FK,NO ACTION
PPDM,CONTRACT_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CCOM_R_S_FK,NO ACTION
PPDM,CONT_ACCOUNT_PROC,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAP_R_S_FK,NO ACTION
PPDM,CONT_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAL_R_S_FK,NO ACTION
PPDM,CONT_ALLOW_EXPENSE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAE_R_S_FK,NO ACTION
PPDM,CONT_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,CAR_R_S_FK,NO ACTION
PPDM,CONT_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,CBA_R_S_FK,NO ACTION
PPDM,CONT_BA_SERVICE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CBS_R_S_FK,NO ACTION
PPDM,CONT_EXEMPTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,CE_R_S_FK,NO ACTION
PPDM,CONT_EXTENSION,SOURCE,1,PPDM,R_SOURCE,SOURCE,CEX_R_S_FK,NO ACTION
PPDM,CONT_JURISDICTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,CJ_R_S_FK,NO ACTION
PPDM,CONT_KEY_WORD,SOURCE,1,PPDM,R_SOURCE,SOURCE,CKW_R_S_FK,NO ACTION
PPDM,CONT_MKTG_ELECT_SUBST,SOURCE,1,PPDM,R_SOURCE,SOURCE,CMES_R_S_FK,NO ACTION
PPDM,CONT_OPER_PROC,SOURCE,1,PPDM,R_SOURCE,SOURCE,COP_R_S_FK,NO ACTION
PPDM,CONT_PROVISION,SOURCE,1,PPDM,R_SOURCE,SOURCE,CP_R_S_FK,NO ACTION
PPDM,CONT_PROVISION_TEXT,SOURCE,1,PPDM,R_SOURCE,SOURCE,CPT_R_S_FK,NO ACTION
PPDM,CONT_PROVISION_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,CPX_R_S_FK,NO ACTION
PPDM,CONT_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,CR_R_S_FK,NO ACTION
PPDM,CONT_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CST_R_S_FK,NO ACTION
PPDM,CONT_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CT_R_S_FK,NO ACTION
PPDM,CONT_VOTING_PROC,SOURCE,1,PPDM,R_SOURCE,SOURCE,CVP_R_S_FK,NO ACTION
PPDM,CONT_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,CX_R_S_FK,NO ACTION
PPDM,CS_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSA_R_S_FK,NO ACTION
PPDM,CS_COORDINATE_SYSTEM,SOURCE,1,PPDM,R_SOURCE,SOURCE,CS_R_S_FK,NO ACTION
PPDM,CS_COORD_ACQUISITION,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSCA_R_S_FK,NO ACTION
PPDM,CS_COORD_TRANSFORM,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSCT_R_S_FK,NO ACTION
PPDM,CS_COORD_TRANS_PARM,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSCTP_R_S_FK,NO ACTION
PPDM,CS_COORD_TRANS_VALUE,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSCTV_R_S_FK,NO ACTION
PPDM,CS_ELLIPSOID,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSE_R_S_FK,NO ACTION
PPDM,CS_GEODETIC_DATUM,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSGD_R_S_FK,NO ACTION
PPDM,CS_PRIME_MERIDIAN,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSPM_R_S_FK,NO ACTION
PPDM,CS_PRINCIPAL_MERIDIAN,SOURCE,1,PPDM,R_SOURCE,SOURCE,CSPME_R_S_FK,NO ACTION
PPDM,ECOZONE,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZ_R_S_FK,NO ACTION
PPDM,ECOZONE_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZA_R_S_FK,NO ACTION
PPDM,ECOZONE_HIERARCHY,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZH_R_S_FK,NO ACTION
PPDM,ECOZONE_SET,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZS_R_S_FK,NO ACTION
PPDM,ECOZONE_SET_PART,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZSP_R_S_FK,NO ACTION
PPDM,ECOZONE_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,EZX_R_S_FK,NO ACTION
PPDM,ENTITLEMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENT_R_S_FK,NO ACTION
PPDM,ENT_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENTCOM_R_S_FK,NO ACTION
PPDM,ENT_GROUP,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENTG_R_S_FK,NO ACTION
PPDM,ENT_SECURITY_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENTSB_R_S_FK,NO ACTION
PPDM,ENT_SECURITY_GROUP,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENTSG_R_S_FK,NO ACTION
PPDM,ENT_SECURITY_GROUP_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,ENTSX_R_S_FK,NO ACTION
PPDM,EQUIPMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQ_R_S_FK,NO ACTION
PPDM,EQUIPMENT_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQA_R_S_FK,NO ACTION
PPDM,EQUIPMENT_BA,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQBA_R_S_FK,NO ACTION
PPDM,EQUIPMENT_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQCOMP_R_S_FK,NO ACTION
PPDM,EQUIPMENT_MAINTAIN,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQM_R_S_FK,NO ACTION
PPDM,EQUIPMENT_MAINT_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQMS_R_S_FK,NO ACTION
PPDM,EQUIPMENT_MAINT_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQMT_R_S_FK,NO ACTION
PPDM,EQUIPMENT_SPEC,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQS_R_S_FK,NO ACTION
PPDM,EQUIPMENT_SPEC_SET,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQSS_R_S_FK,NO ACTION
PPDM,EQUIPMENT_SPEC_SET_SPEC,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQSSS_R_S_FK,NO ACTION
PPDM,EQUIPMENT_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQST_R_S_FK,NO ACTION
PPDM,EQUIPMENT_USE_STAT,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQUS_R_S_FK,NO ACTION
PPDM,EQUIPMENT_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,EQX_R_S_FK,NO ACTION
PPDM,FACILITY,SOURCE,1,PPDM,R_SOURCE,SOURCE,FAC_R_S_FK,NO ACTION
PPDM,FACILITY_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACA_R_S_FK,NO ACTION
PPDM,FACILITY_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACAR_R_S_FK,NO ACTION
PPDM,FACILITY_BA_SERVICE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACBS_R_S_FK,NO ACTION
PPDM,FACILITY_CLASS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACC_R_S_FK,NO ACTION
PPDM,FACILITY_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACCMP_R_S_FK,NO ACTION
PPDM,FACILITY_DESCRIPTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACD_R_S_FK,NO ACTION
PPDM,FACILITY_EQUIPMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACEQ_R_S_FK,NO ACTION
PPDM,FACILITY_FIELD,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACF_R_S_FK,NO ACTION
PPDM,FACILITY_LICENSE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACL_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLAL_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLA_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_COND,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLC_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_REMARK,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLR_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLS_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_TYPE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLT_R_S_FK,NO ACTION
PPDM,FACILITY_LIC_VIOLATION,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACLV_R_S_FK,NO ACTION
PPDM,FACILITY_MAINTAIN,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACM_R_S_FK,NO ACTION
PPDM,FACILITY_MAINT_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACMS_R_S_FK,NO ACTION
PPDM,FACILITY_RATE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACRT_R_S_FK,NO ACTION
PPDM,FACILITY_RESTRICTION,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACR_R_S_FK,NO ACTION
PPDM,FACILITY_STATUS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACS_R_S_FK,NO ACTION
PPDM,FACILITY_SUBSTANCE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACSU_R_S_FK,NO ACTION
PPDM,FACILITY_VERSION,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACV_R_S_FK,NO ACTION
PPDM,FACILITY_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,FACX_R_S_FK,NO ACTION
PPDM,FIELD,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLD_R_S_FK,NO ACTION
PPDM,FIELD_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLDA_R_S_FK,NO ACTION
PPDM,FIELD_AREA,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLDAR_R_S_FK,NO ACTION
PPDM,FIELD_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLDC_R_S_FK,NO ACTION
PPDM,FIELD_INSTRUMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLDI_R_S_FK,NO ACTION
PPDM,FIELD_VERSION,SOURCE,1,PPDM,R_SOURCE,SOURCE,FLDV_R_S_FK,NO ACTION
PPDM,FINANCE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FIN_R_S_FK,NO ACTION
PPDM,FIN_COMPONENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FINC_R_S_FK,NO ACTION
PPDM,FIN_COST_SUMMARY,SOURCE,1,PPDM,R_SOURCE,SOURCE,FINCS_R_S_FK,NO ACTION
PPDM,FIN_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,FINX_R_S_FK,NO ACTION
PPDM,FOSSIL,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOS_R_S_FK,NO ACTION
PPDM,FOSSIL_AGE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSAG_R_S_FK,NO ACTION
PPDM,FOSSIL_ASSEMBLAGE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSAS_R_S_FK,NO ACTION
PPDM,FOSSIL_DESC,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSD_R_S_FK,NO ACTION
PPDM,FOSSIL_DOCUMENT,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSDO_R_S_FK,NO ACTION
PPDM,FOSSIL_EQUIVALENCE,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSA_R_S_FK,NO ACTION
PPDM,FOSSIL_NAME_SET,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSNS_R_S_FK,NO ACTION
PPDM,FOSSIL_NAME_SET_FOSSIL,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSNSF_R_S_FK,NO ACTION
PPDM,FOSSIL_TAXON_ALIAS,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSAL_R_S_FK,NO ACTION
PPDM,FOSSIL_TAXON_HIER,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSTH_R_S_FK,NO ACTION
PPDM,FOSSIL_TAXON_LEAF,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSTL_R_S_FK,NO ACTION
PPDM,FOSSIL_XREF,SOURCE,1,PPDM,R_SOURCE,SOURCE,FOSX_R_S_FK,NO ACTION
