OWNER,TABLE_NAME,COLUMN_NAME,POSITION,R_OWNER,R_TABLE_NAME,R_COLUMN_NAME,CONSTRAINT_NAME,DELETE_RULE,ID
PPDM,WELL_TEST_PRESSURE,END_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTPSR_OUOM_FK,NO ACTION,10617
PPDM,WELL_TEST_PRESSURE,START_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTPSR_OUOM_FK1,NO ACTION,10618
PPDM,WELL_TEST_PRESS_MEAS,MEASUREMENT_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTPM_OUOM_FK,NO ACTION,10619
PPDM,WELL_TEST_PRESS_MEAS,MEASUREMENT_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTPM_OUOM_FK1,NO ACTION,10620
PPDM,WELL_TEST_PRESS_MEAS,MEASUREMENT_TIME_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTPM_OUOM_FK2,NO ACTION,10621
PPDM,WELL_TEST_RECORDER,MAX_CAPACITY_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK,NO ACTION,10622
PPDM,WELL_TEST_RECORDER,MAX_CAPACITY_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK1,NO ACTION,10623
PPDM,WELL_TEST_RECORDER,RECORDER_MIN_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK2,NO ACTION,10624
PPDM,WELL_TEST_RECORDER,RECORDER_RESOLUTION_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK3,NO ACTION,10625
PPDM,WELL_TEST_RECORDER,RECORDER_MAX_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK4,NO ACTION,10626
PPDM,WELL_TEST_RECORDER,RECORDER_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTR_OUOM_FK5,NO ACTION,10627
PPDM,WELL_TEST_RECOVERY,RECOVERY_AMOUNT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRCV_OUOM_FK,NO ACTION,10628
PPDM,WELL_TEST_SHUTOFF,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTS_OUOM_FK,NO ACTION,10629
PPDM,WELL_TEST_SHUTOFF,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTS_OUOM_FK1,NO ACTION,10630
PPDM,WELL_TEST_SHUTOFF,PLUGBACK_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTS_OUOM_FK2,NO ACTION,10631
PPDM,WELL_TREATMENT,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK,NO ACTION,10632
PPDM,WELL_TREATMENT,FORM_BREAK_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK1,NO ACTION,10633
PPDM,WELL_TREATMENT,INJECTION_RATE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK2,NO ACTION,10634
PPDM,WELL_TREATMENT,INSTANT_SI_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK3,NO ACTION,10635
PPDM,WELL_TREATMENT,PROPPANT_AGENT_AMOUNT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK4,NO ACTION,10636
PPDM,WELL_TREATMENT,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK5,NO ACTION,10637
PPDM,WELL_TREATMENT,TREATMENT_AMOUNT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK6,NO ACTION,10638
PPDM,WELL_TREATMENT,TREATMENT_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTRT_OUOM_FK7,NO ACTION,10639
PPDM,WELL_TUBULAR,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK,NO ACTION,10640
PPDM,WELL_TUBULAR,HOLE_SIZE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK1,NO ACTION,10641
PPDM,WELL_TUBULAR,HUNG_TOP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK2,NO ACTION,10642
PPDM,WELL_TUBULAR,TUBING_WEIGHT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK3,NO ACTION,10643
PPDM,WELL_TUBULAR,TUBING_STRENGTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK4,NO ACTION,10644
PPDM,WELL_TUBULAR,TUBING_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK5,NO ACTION,10645
PPDM,WELL_TUBULAR,TORQUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK6,NO ACTION,10646
PPDM,WELL_TUBULAR,SHOE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK7,NO ACTION,10647
PPDM,WELL_TUBULAR,SEA_FLOOR_PENETRATION_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK8,NO ACTION,10648
PPDM,WELL_TUBULAR,REPORTED_TOP_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK9,NO ACTION,10649
PPDM,WELL_TUBULAR,REPORTED_BASE_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK10,NO ACTION,10650
PPDM,WELL_TUBULAR,INSIDE_DIAMETER_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK11,NO ACTION,10651
PPDM,WELL_TUBULAR,LEFT_IN_HOLE_LENGTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK12,NO ACTION,10652
PPDM,WELL_TUBULAR,OUTSIDE_DIAMETER_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK13,NO ACTION,10653
PPDM,WELL_TUBULAR,PACKER_SET_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK14,NO ACTION,10654
PPDM,WELL_TUBULAR,PULLED_LENGTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WTUB_OUOM_FK15,NO ACTION,10655
PPDM,WELL_VERSION,NET_PAY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK,NO ACTION,10656
PPDM,WELL_VERSION,MAX_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK1,NO ACTION,10657
PPDM,WELL_VERSION,LOG_TD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK2,NO ACTION,10658
PPDM,WELL_VERSION,KB_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK3,NO ACTION,10659
PPDM,WELL_VERSION,GROUND_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK4,NO ACTION,10660
PPDM,WELL_VERSION,FINAL_TD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK5,NO ACTION,10661
PPDM,WELL_VERSION,DRILL_TD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK6,NO ACTION,10662
PPDM,WELL_VERSION,DERRICK_FLOOR_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK7,NO ACTION,10663
PPDM,WELL_VERSION,DEPTH_DATUM_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK8,NO ACTION,10664
PPDM,WELL_VERSION,DEEPEST_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK9,NO ACTION,10665
PPDM,WELL_VERSION,CONFIDENTIAL_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK10,NO ACTION,10666
PPDM,WELL_VERSION,CASING_FLANGE_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK11,NO ACTION,10667
PPDM,WELL_VERSION,WHIPSTOCK_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK12,NO ACTION,10668
PPDM,WELL_VERSION,WATER_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK13,NO ACTION,10669
PPDM,WELL_VERSION,PLUGBACK_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK14,NO ACTION,10670
PPDM,WELL_VERSION,ROTARY_TABLE_ELEV_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK15,NO ACTION,10671
PPDM,WELL_VERSION,WATER_ACOUSTIC_VEL_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WV_OUOM_FK16,NO ACTION,10672
PPDM,WELL_ZONE_INTERVAL,TOP_DELTA_X_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK,NO ACTION,10673
PPDM,WELL_ZONE_INTERVAL,TOP_MD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK1,NO ACTION,10674
PPDM,WELL_ZONE_INTERVAL,TOP_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK2,NO ACTION,10675
PPDM,WELL_ZONE_INTERVAL,BASE_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK3,NO ACTION,10676
PPDM,WELL_ZONE_INTERVAL,BASE_MD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK4,NO ACTION,10677
PPDM,WELL_ZONE_INTERVAL,TOP_DELTA_Y_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZI_OUOM_FK5,NO ACTION,10678
PPDM,WELL_ZONE_INTRVL_VALUE,ZONE_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WZIV_OUOM_FK,NO ACTION,10679
PPDM,WORK_ORDER_BA,PAYMENT_AMOUNT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WOBA_OUOM_FK,NO ACTION,10680
PPDM,WORK_ORDER_CONDITION,PAYMENT_AMOUNT_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WOC_OUOM_FK,NO ACTION,10681
PPDM,WORK_ORDER_INSTRUCTION,INSTRUCTION_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,WOI_OUOM_FK,NO ACTION,10682
PPDM,Z_PDEN_GAS_ANAL_DETAIL,ANALYSIS_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENGAD_OUOM_FK,NO ACTION,10683
PPDM,Z_PDEN_OIL_ANALYSIS,GOR_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOA_OUOM_FK,NO ACTION,10684
PPDM,Z_PDEN_OIL_ANALYSIS,MEASURED_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOA_OUOM_FK1,NO ACTION,10685
PPDM,Z_PDEN_OIL_ANALYSIS,OIL_ANALYSIS_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOA_OUOM_FK2,NO ACTION,10686
PPDM,Z_PDEN_OIL_ANALYSIS,OIL_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOA_OUOM_FK3,NO ACTION,10687
PPDM,Z_PDEN_OIL_VISCOSITY,OIL_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOV_OUOM_FK,NO ACTION,10688
PPDM,Z_PDEN_OIL_VISCOSITY,POUR_POINT_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOV_OUOM_FK1,NO ACTION,10689
PPDM,Z_PDEN_OIL_VISCOSITY,OIL_VISCOSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENOV_OUOM_FK2,NO ACTION,10690
PPDM,Z_PDEN_VOL_BY_DAY,VOLUME_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENVBD_OUOM_FK,NO ACTION,10691
PPDM,Z_PDEN_VOL_BY_DAY,VOLUME_QUAL_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENVBD_OUOM_FK1,NO ACTION,10692
PPDM,Z_PDEN_VOL_BY_MONTH,VOLUME_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENVBM_OUOM_FK,NO ACTION,10693
PPDM,Z_PDEN_VOL_BY_MONTH,VOLUME_QUALITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENVBM_OUOM_FK1,NO ACTION,10694
PPDM,Z_PDEN_WATER_ANALYSIS,RESERVOIR_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWA_OUOM_FK,NO ACTION,10695
PPDM,Z_PDEN_WATER_ANALYSIS,WATER_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWA_OUOM_FK1,NO ACTION,10696
PPDM,Z_PDEN_WATER_ANALYSIS,RW_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWA_OUOM_FK2,NO ACTION,10697
PPDM,Z_PDEN_WATER_ANALYSIS,WATER_RESISTIVITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWA_OUOM_FK3,NO ACTION,10698
PPDM,Z_PDEN_WATER_ANALYSIS,WATER_SALINITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWA_OUOM_FK4,NO ACTION,10699
PPDM,Z_PDEN_WATER_ANAL_DTL,ANALYSIS_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_PDENWAD_OUOM_FK,NO ACTION,10700
PPDM,Z_WELL_DRILL_STATUS,STATUS_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WDST_OUOM_FK,NO ACTION,10701
PPDM,Z_WELL_EVENT,DOWNTIME_DURATION_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WEV_OUOM_FK,NO ACTION,10702
PPDM,Z_WELL_EVENT,EVENT_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WEV_OUOM_FK1,NO ACTION,10703
PPDM,Z_WELL_EVENT,REPORTED_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WEV_OUOM_FK2,NO ACTION,10704
PPDM,Z_WELL_GAS_ANALYSIS,REPORTED_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WGA_OUOM_FK,NO ACTION,10705
PPDM,Z_WELL_GAS_ANALYSIS,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WGA_OUOM_FK1,NO ACTION,10706
PPDM,Z_WELL_GAS_ANALYSIS,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WGA_OUOM_FK2,NO ACTION,10707
PPDM,Z_WELL_GAS_ANAL_DETAIL,ANALYSIS_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WGAD_OUOM_FK,NO ACTION,10708
PPDM,Z_WELL_OIL_ANALYSIS,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK,NO ACTION,10709
PPDM,Z_WELL_OIL_ANALYSIS,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK1,NO ACTION,10710
PPDM,Z_WELL_OIL_ANALYSIS,MEASURED_PRESSURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK2,NO ACTION,10711
PPDM,Z_WELL_OIL_ANALYSIS,OIL_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK3,NO ACTION,10712
PPDM,Z_WELL_OIL_ANALYSIS,OIL_ANALYSIS_TEMP_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK4,NO ACTION,10713
PPDM,Z_WELL_OIL_ANALYSIS,GOR_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOA_OUOM_FK5,NO ACTION,10714
PPDM,Z_WELL_OIL_VISCOSITY,OIL_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOV_OUOM_FK,NO ACTION,10715
PPDM,Z_WELL_OIL_VISCOSITY,OIL_VISCOSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOV_OUOM_FK1,NO ACTION,10716
PPDM,Z_WELL_OIL_VISCOSITY,POUR_POINT_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WOV_OUOM_FK2,NO ACTION,10717
PPDM,Z_WELL_TOUR_OCCURRENCE,WATER_FLOW_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK,NO ACTION,10718
PPDM,Z_WELL_TOUR_OCCURRENCE,REPORTED_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK1,NO ACTION,10719
PPDM,Z_WELL_TOUR_OCCURRENCE,MUD_VISCOSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK2,NO ACTION,10720
PPDM,Z_WELL_TOUR_OCCURRENCE,MUD_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK3,NO ACTION,10721
PPDM,Z_WELL_TOUR_OCCURRENCE,LOST_VOLUME_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK4,NO ACTION,10722
PPDM,Z_WELL_TOUR_OCCURRENCE,LOST_MATERIAL_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK5,NO ACTION,10723
PPDM,Z_WELL_TOUR_OCCURRENCE,FINAL_MUD_VISCOSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK6,NO ACTION,10724
PPDM,Z_WELL_TOUR_OCCURRENCE,FINAL_MUD_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK7,NO ACTION,10725
PPDM,Z_WELL_TOUR_OCCURRENCE,CONTROL_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK8,NO ACTION,10726
PPDM,Z_WELL_TOUR_OCCURRENCE,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK9,NO ACTION,10727
PPDM,Z_WELL_TOUR_OCCURRENCE,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WTO_OUOM_FK10,NO ACTION,10728
PPDM,Z_WELL_WATER_ANALYSIS,BASE_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK,NO ACTION,10729
PPDM,Z_WELL_WATER_ANALYSIS,REPORTED_TVD_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK1,NO ACTION,10730
PPDM,Z_WELL_WATER_ANALYSIS,RESERVOIR_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK2,NO ACTION,10731
PPDM,Z_WELL_WATER_ANALYSIS,RW_TEMPERATURE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK3,NO ACTION,10732
PPDM,Z_WELL_WATER_ANALYSIS,TOP_DEPTH_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK4,NO ACTION,10733
PPDM,Z_WELL_WATER_ANALYSIS,WATER_DENSITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK5,NO ACTION,10734
PPDM,Z_WELL_WATER_ANALYSIS,WATER_RESISTIVITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK6,NO ACTION,10735
PPDM,Z_WELL_WATER_ANALYSIS,WATER_SALINITY_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWA_OUOM_FK7,NO ACTION,10736
PPDM,Z_WELL_WATER_ANAL_DTL,ANALYSIS_VALUE_OUOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,Z_WWAD_OUOM_FK,NO ACTION,10737
PPDM,APPLIC_DESC,CURRENCY_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,APPD_UOM_FK,NO ACTION,10738
PPDM,APPLIC_DESC,DESC_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,APPD_UOM_FK1,NO ACTION,10739
PPDM,APPLIC_DESC,MAX_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,APPD_UOM_FK2,NO ACTION,10740
PPDM,APPLIC_DESC,MIN_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,APPD_UOM_FK3,NO ACTION,10741
PPDM,AREA_DESCRIPTION,AVERAGE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,AD_UOM_FK,NO ACTION,10742
PPDM,AREA_DESCRIPTION,MAX_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,AD_UOM_FK1,NO ACTION,10743
PPDM,AREA_DESCRIPTION,MIN_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,AD_UOM_FK2,NO ACTION,10744
PPDM,BA_CREW,COST_PER_UNIT_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAC_UOM_FK,NO ACTION,10745
PPDM,BA_DESCRIPTION,AVERAGE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAD_UOM_FK,NO ACTION,10746
PPDM,BA_DESCRIPTION,MIN_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAD_UOM_FK1,NO ACTION,10747
PPDM,BA_DESCRIPTION,REFERENCE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAD_UOM_FK2,NO ACTION,10748
PPDM,BA_DESCRIPTION,MAX_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAD_UOM_FK3,NO ACTION,10749
PPDM,BA_DESCRIPTION,CURRENCY_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAD_UOM_FK4,NO ACTION,10750
PPDM,BA_LICENSE,LICENSE_TERM_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALIC_UOM_FK,NO ACTION,10751
PPDM,BA_LICENSE,SECONDARY_TERM_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALIC_UOM_FK1,NO ACTION,10752
PPDM,BA_LICENSE_COND,CONDITION_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALICC_UOM_FK,NO ACTION,10753
PPDM,BA_LICENSE_COND,MAX_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALICC_UOM_FK1,NO ACTION,10754
PPDM,BA_LICENSE_COND,MIN_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALICC_UOM_FK2,NO ACTION,10755
PPDM,BA_LICENSE_COND,DUE_TERM_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BALICC_UOM_FK3,NO ACTION,10756
PPDM,BA_PREFERENCE_LEVEL,CURRENCY_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,BAPRL_UOM_FK,NO ACTION,10757
PPDM,CAT_ADDITIVE,PURCHASE_QUANTITY_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CA_UOM_FK,NO ACTION,10758
PPDM,CAT_ADDITIVE_SPEC,AVERAGE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CAS_UOM_FK,NO ACTION,10759
PPDM,CAT_ADDITIVE_SPEC,MAX_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CAS_UOM_FK1,NO ACTION,10760
PPDM,CAT_ADDITIVE_SPEC,MIN_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CAS_UOM_FK2,NO ACTION,10761
PPDM,CAT_ADDITIVE_SPEC,CURRENCY_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CAS_UOM_FK3,NO ACTION,10762
PPDM,CAT_EQUIP_SPEC,AVERAGE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CEQS_UOM_FK,NO ACTION,10763
PPDM,CAT_EQUIP_SPEC,REFERENCE_VALUE_UOM,1,PPDM,PPDM_UNIT_OF_MEASURE,UOM_ID,CEQS_UOM_FK1,NO ACTION,10764
