Table_Name,Category,viewtype
R_PROJECT_STATUS_TYPE,PROJECT,MODULE
R_PROJECT_ALIAS_TYPE,PROJECT,MODULE
R_PROJECT_BA_ROLE,PROJECT,MODULE
R_PROJECT_TYPE,PROJECT,MODULE
R_PROJECT_STATUS,PROJECT,MODULE
R_PROJECT_EQUIP_ROLE,PROJECT,MODULE
R_PROJECT_CONDITION,PROJECT,MODULE
R_PROJECT_COMP_TYPE,PROJECT,MODULE
R_PROJECT_COMP_REASON,PROJECT,MODULE
R_PROJECTION_TYPE,PROJECTION,MODULE
R_PROPPANT_TYPE,PROPPANT,MODULE
R_PUBLICATION_NAME,PUBLICATION,MODULE
R_QUALIFIER_TYPE,QUALIFIER,MODULE
R_RATE_TYPE,RATE,MODULE
R_RATE_SCHED_XREF,RATE,MODULE
R_RATE_SCHEDULE_COMP_TYPE,RATE,MODULE
R_RATE_SCHEDULE,RATE,MODULE
R_RATE_CONDITION,RATE,MODULE
R_RATIO_FLUID_TYPE,RATIO,MODULE
R_RATIO_CURVE_TYPE,RATIO,MODULE
R_RECORDER_POSITION,RECORDER,MODULE
R_RECORDER_TYPE,RECORDER,MODULE
R_REMARK_USE_TYPE,REMARK,MODULE
R_REMARK_TYPE,REMARK,MODULE
R_REP_HIER_ALIAS_TYPE,REPORT,MODULE
R_REPEAT_STRAT_TYPE,STRATIGRAPHY,MODULE
R_REPORT_HIER_TYPE,REPORT,MODULE
R_REPORT_HIER_COMP,REPORT,MODULE
R_REPORT_HIER_LEVEL,REPORT,MODULE
R_RESENT_XREF_TYPE,RESERVE,MODULE
R_RESENT_VOL_METHOD,RESERVE,MODULE
R_RESENT_USE_TYPE,RESERVE,MODULE
R_RESENT_REV_CAT,RESERVE,MODULE
R_RESENT_CONFIDENCE,RESERVE,MODULE
R_RESENT_COMP_TYPE,RESERVE,MODULE
R_RESENT_GROUP_TYPE,RESERVE,MODULE
R_REST_TYPE,RESTRICTION,MODULE
R_REST_REMARK,RESTRICTION,MODULE
R_REST_DURATION,RESTRICTION,MODULE
R_REST_ACTIVITY,RESTRICTION,MODULE
R_RETENTION_PERIOD,RETENTION,MODULE
R_REVISION_METHOD,REVISION,MODULE
R_RIG_BLOWOUT_PREVENTER,RIG,MODULE
R_RIG_CATEGORY,RIG,MODULE
R_RIG_CLASS,RIG,MODULE
R_RIG_CODE,RIG,MODULE
R_RIG_DESANDER_TYPE,RIG,MODULE
R_RIG_DESILTER_TYPE,RIG,MODULE
R_RIG_DRAWWORKS,RIG,MODULE
R_RIG_GENERATOR_TYPE,RIG,MODULE
R_RIG_HOOKBLOCK_TYPE,RIG,MODULE
R_RIG_MAST,RIG,MODULE
R_RIG_OVERHEAD_CAPACITY,RIG,MODULE
R_RIG_OVERHEAD_TYPE,RIG,MODULE
R_RIG_PUMP,RIG,MODULE
R_RIG_PUMP_FUNCTION,RIG,MODULE
R_RIG_SWIVEL_TYPE,RIG,MODULE
R_RIG_SUBSTRUCTURE,RIG,MODULE
R_RIG_TYPE,RIG,MODULE
R_RM_THESAURUS_XREF,RMII,MODULE
R_RMII_STATUS_TYPE,RMII,MODULE
R_RMII_STATUS,RMII,MODULE
R_RMII_QUALITY_CODE,RMII,MODULE
R_RMII_METADATA_TYPE,RMII,MODULE
R_RMII_METADATA_CODE,RMII,MODULE
R_RMII_GROUP_TYPE,RMII,MODULE
R_RMII_DESC_TYPE,RMII,MODULE
R_RMII_DEFICIENCY,RMII,MODULE
R_RMII_CONTENT_TYPE,RMII,MODULE
R_RMII_CONTACT_TYPE,RMII,MODULE
R_ROAD_TRAFFIC_FLOW_TYPE,ROAD,MODULE
R_ROAD_CONTROL_TYPE,ROAD,MODULE
R_ROAD_DRIVING_SIDE,ROAD,MODULE
R_ROAD_CONDITION,ROAD,MODULE
R_ROCK_CLASS_SCHEME,ROCK,MODULE
R_ROLL_ALONG_METHOD,ROLL,MODULE
R_ROYALTY_TYPE,ROYALTY,MODULE
R_SALINITY_TYPE,SALINITY,MODULE
R_SAMPLE_TYPE,SAMPLE,MODULE
R_SAMPLE_SHAPE,SAMPLE,MODULE
R_SAMPLE_WATER_TYPE,SAMPLE,MODULE
R_SAMPLE_LOCATION,SAMPLE,MODULE
R_SAMPLE_DESC_TYPE,SAMPLE,MODULE
R_SAMPLE_COLLECTION_TYPE,SAMPLE,MODULE
R_SAMPLE_ANAL_COMP_TYPE,SAMPLE,MODULE
R_SCALE_TRANSFORM,SCALE,MODULE
R_SCREEN_LOCATION,SCREEN,MODULE
R_SECTION_TYPE,SECTION,MODULE
R_SEIS_TRANS_COMP_TYPE,SEISMIC,MODULE
R_SEIS_SWEEP_TYPE,SEISMIC,MODULE
R_SEIS_SUMMARY_TYPE,SEISMIC,MODULE
R_SEIS_STATUS_TYPE,SEISMIC,MODULE
R_SEIS_STATUS,SEISMIC,MODULE
R_SEIS_STATION_TYPE,SEISMIC,MODULE
R_SEIS_SRC_MAKE,SEISMIC,MODULE
R_SEIS_SRC_ARRAY_TYPE,SEISMIC,MODULE
R_SEIS_SPECTRUM_TYPE,SEISMIC,MODULE
R_SEIS_SET_COMPONENT_TYPE,SEISMIC,MODULE
R_SEIS_SEGMENT_REASON,SEISMIC,MODULE
R_SEIS_SAMPLE_TYPE,SEISMIC,MODULE
R_SEIS_REF_NUM_TYPE,SEISMIC,MODULE
R_SEIS_REF_DATUM,SEISMIC,MODULE
R_SEIS_RECORD_TYPE,SEISMIC,MODULE
R_SEIS_RCVR_TYPE,SEISMIC,MODULE
R_SEIS_RCVR_ARRY_TYPE,SEISMIC,MODULE
R_SEIS_RCRD_MAKE,SEISMIC,MODULE
R_SEIS_RCRD_FMT_TYPE,SEISMIC,MODULE
R_SEIS_PROC_STEP_TYPE,SEISMIC,MODULE
R_SEIS_PROC_STEP_NAME,SEISMIC,MODULE
R_SEIS_PROC_STATUS,SEISMIC,MODULE
R_SEIS_PROC_SET_TYPE,SEISMIC,MODULE
R_SEIS_PROC_PARM,SEISMIC,MODULE
R_SEIS_PROC_COMP_TYPE,SEISMIC,MODULE
R_SEIS_PICK_METHOD,SEISMIC,MODULE
R_SEIS_PATCH_TYPE,SEISMIC,MODULE
R_SEIS_PARM_ORIGIN,SEISMIC,MODULE
R_SEIS_LIC_VIOL_TYPE,SEISMIC,MODULE
R_SEIS_LIC_VIOL_RESOL,SEISMIC,MODULE
R_SEIS_LIC_DUE_CONDITION,SEISMIC,MODULE
R_SEIS_LIC_COND_CODE,SEISMIC,MODULE
R_SEIS_LIC_COND,SEISMIC,MODULE
R_SEIS_INSP_COMPONENT_TYPE,SEISMIC,MODULE
R_SEIS_GROUP_TYPE,SEISMIC,MODULE
R_SEIS_FLOW_DESC_TYPE,SEISMIC,MODULE
R_SEIS_ENERGY_TYPE,SEISMIC,MODULE
R_SEIS_DIMENSION,SEISMIC,MODULE
R_SEIS_CHANNEL_TYPE,SEISMIC,MODULE
R_SEIS_CABLE_MAKE,SEISMIC,MODULE
R_SEIS_BIN_OUTLINE_TYPE,SEISMIC,MODULE
R_SEIS_BIN_METHOD,SEISMIC,MODULE
R_SEIS_AUTHORIZE_TYPE,SEISMIC,MODULE
R_SEIS_AUTHORIZE_REASON,SEISMIC,MODULE
R_SEIS_AUTHORIZE_LIMIT,SEISMIC,MODULE
R_SEIS_ACTIVITY_TYPE,SEISMIC,MODULE
R_SEIS_ACTIVITY_CLASS,SEISMIC,MODULE
R_SEIS_3D_TYPE,SEISMIC,MODULE
R_SEISMIC_PATH,SEISMIC,MODULE
R_SEND_METHOD,SEND METHOD,MODULE
R_SERVICE_QUALITY,SERVICE,MODULE
R_SF_XREF_TYPE,SUPPORT FACILITY,MODULE
R_SF_AIRSTRIP_TYPE,SUPPORT FACILITY,MODULE
R_SF_VESSEL_ROLE,SUPPORT FACILITY,MODULE
R_SF_VEHICLE_TYPE,SUPPORT FACILITY,MODULE
R_SF_TOWER_TYPE,SUPPORT FACILITY,MODULE
R_SF_SURFACE_TYPE,SUPPORT FACILITY,MODULE
R_SF_STATUS_TYPE,SUPPORT FACILITY,MODULE
R_SF_STATUS,SUPPORT FACILITY,MODULE
R_SF_ROAD_TYPE,SUPPORT FACILITY,MODULE
R_SF_PAD_TYPE,SUPPORT FACILITY,MODULE
R_SF_MAINTAIN_TYPE,SUPPORT FACILITY,MODULE
R_SF_LANDING_TYPE,SUPPORT FACILITY,MODULE
R_SF_ELECTRIC_TYPE,SUPPORT FACILITY,MODULE
R_SF_DOCK_TYPE,SUPPORT FACILITY,MODULE
R_SF_DESC_VALUE,SUPPORT FACILITY,MODULE
R_SF_DESC_TYPE,SUPPORT FACILITY,MODULE
R_SF_COMPONENT_TYPE,SUPPORT FACILITY,MODULE
R_SF_BRIDGE_TYPE,SUPPORT FACILITY,MODULE
R_SF_VESSEL_TYPE,SUPPORT FACILITY,MODULE
R_SHOW_TYPE,SHOW TYPE,MODULE
R_SHUTIN_PRESS_TYPE,SHUTIN PRESSURE TYPE,MODULE
R_SOURCE_ORIGIN,SOURCE ORIGIN,MODULE
R_SP_ZONE_TYPE,SPATIAL,MODULE
R_SP_ZONE_DERIV,SPATIAL,MODULE
R_SP_ZONE_DEFIN__XREF,SPATIAL,MODULE
R_SP_POINT_VERSION_TYPE,SPATIAL,MODULE
R_SPACING_UNIT_TYPE,SPACING,MODULE
R_SPATIAL_XREF_TYPE,SPATIAL,MODULE
R_SPATIAL_DESC_TYPE,SPATIAL,MODULE
R_SPATIAL_DESC_COMP_TYPE,SPATIAL,MODULE
R_STATUS_GROUP,STATUS GROUP,MODULE
R_STORE_STATUS,STORE,MODULE
R_STRAT_UNIT_DESC,STRATIGRAPHIC,MODULE
R_STRAT_UNIT_COMP_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_TOPO_RELATION,STRATIGRAPHIC,MODULE
R_STRAT_STATUS,STRATIGRAPHIC,MODULE
R_STRAT_OCCURRENCE_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_NAME_SET_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_INTERP_METHOD,STRATIGRAPHIC,MODULE
R_STRAT_UNIT_QUALIFIER,STRATIGRAPHIC,MODULE
R_STRAT_UNIT_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_HIERARCHY,STRATIGRAPHIC,MODULE
R_STRAT_ACQTN_METHOD,STRATIGRAPHIC,MODULE
R_STRAT_FLD_NODE_LOC,STRATIGRAPHIC,MODULE
R_STRAT_EQUIV_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_EQUIV_DIRECT,STRATIGRAPHIC,MODULE
R_STRAT_DESC_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_CORR_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_CORR_CRITERIA,STRATIGRAPHIC,MODULE
R_STRAT_COL_XREF_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_COLUMN_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_ALIAS_TYPE,STRATIGRAPHIC,MODULE
R_STRAT_AGE_METHOD,STRATIGRAPHIC,MODULE
R_STREAMER_POSITION,STREAMER,MODULE
R_STREAMER_COMP,STREAMER,MODULE
R_SUBSTANCE_COMP_TYPE,SUBSTANCE,MODULE
R_SW_APPLICATION,SOFTWARE,MODULE
R_TAX_CREDIT_CODE,TAX,MODULE
R_TEST_EQUIPMENT,TEST,MODULE
R_TEST_RECOV_METHOD,TEST,MODULE
R_TEST_RESULT,TEST,MODULE
R_TEST_SHUTOFF_TYPE,TEST,MODULE
R_TEST_PERIOD_TYPE,TEST,MODULE
R_TEST_SUBTYPE,TEST,MODULE
R_TITLE_OWN_TYPE,TITLE OWNERSHIP,MODULE
